Nombre,x,y,Estatus
"Gopherus berlandieri Agassiz, 1857",-100.538908,26.116584,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.71673,26.603341,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.998325,27.358055,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.503994,26.270609,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.786856,25.695359,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.683362,26.044322,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.490253,25.887804,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.586593,25.554231,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.76143,26.036472,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.462383,26.124011,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.669534,25.53401,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.312469,25.809717,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.920518,25.627934,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.916849,25.650276,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.130454,25.871711,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.385497,25.818924,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.342639,25.994846,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.744387,25.53545,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.530176,26.320681,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.187891,25.930557,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.903656,25.010292,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.378311,26.151677,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.413724,25.685263,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.406333,25.943468,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.024219,25.928894,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.463409,26.476442,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.882901,25.195682,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.230217,25.921539,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.003146,25.718555,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.064669,25.902437,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.981721,25.442326,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.571791,25.761554,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.154988,25.234844,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.504122,25.627966,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.064296,25.627676,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.655511,25.860013,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.522988,27.14722,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.513547,25.831595,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.629353,24.616298,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.58797,27.066357,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.738514,26.083862,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.214591,25.655386,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.638124,25.047824,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.070085,26.57738,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.352358,25.415443,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.072024,26.478172,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.925267,26.123455,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.549591,26.00071,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.480581,26.083265,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.099184,25.621656,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.303433,25.722442,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.349123,26.166944,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.841667,26.941667,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.816389,26.895556,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.0975,26.281111,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.816389,26.895556,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.308601,25.6714,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.394726,26.154725,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.507998,27.129268,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.812397,26.650495,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.039728,25.868742,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.01475,25.753713,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.065542,25.738335,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.953505,26.172526,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.641793,26.015908,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.019923,25.814832,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.113781,25.877473,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.151604,25.891833,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.378544,25.848386,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.272783,25.628052,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.394646,25.962693,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.884038,26.140199,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.073214,25.910711,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.804975,25.839621,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.258727,25.817659,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.337658,25.954993,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.569333,26.506138,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.425015,25.956318,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.358414,25.773575,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.232097,25.732581,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.312404,25.650384,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.148683,25.731165,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.43,25.67,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.47,25.69,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.71,27.1,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.42,24.75,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.43,25.67,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.399442,25.671075,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.389846,26.109698,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.368802,25.87718,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.229312,25.746118,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.278531,25.735398,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.341689,25.786175,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.215546,25.944039,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.583446,25.617229,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.334445,25.63185,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.325023,25.800223,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.591667,25.791667,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.075,26.608333,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.075,26.608333,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.625,25.975,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.075,26.608333,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.325,25.725,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.235444,25.408806,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.191556,26.222583,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.660111,25.952083,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.606556,26.54875,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.183306,26.666056,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.685722,26.608611,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.394278,24.930361,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.246639,25.408472,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.9655,27.37675,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.061083,25.888833,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.704222,25.672833,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.054917,25.887111,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.348361,25.917694,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.217667,24.980417,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.703194,25.668306,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.672028,25.529194,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.01225,26.414861,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.207806,26.193056,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.355139,24.891306,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.074528,25.827944,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.32375,25.960944,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.040194,27.230389,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.191361,26.738944,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.189889,26.729222,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.702,25.668278,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.258917,25.938861,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.634,25.8135,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.282306,25.468028,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.06175,25.889056,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.723111,25.65025,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.284917,25.612472,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.936444,26.342861,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.059194,25.890056,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.335583,25.870556,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.339639,24.956028,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.060778,25.888389,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.676083,26.609806,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.296361,25.491417,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.189889,26.722278,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.265611,25.4365,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.276694,25.454778,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.653583,26.595139,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.704194,25.672917,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.612944,26.555722,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.969778,26.361778,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.276222,25.819944,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.642889,26.044583,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.263611,25.426,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.518028,26.058639,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.238639,25.411278,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.208528,26.1975,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.346222,25.916556,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.672028,25.529194,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.325722,27.313778,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.700778,25.667389,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.704194,25.672917,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.054722,25.886444,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.178806,26.620944,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.620694,25.517056,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.706278,25.721222,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.61425,25.984611,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.061111,25.890278,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.259444,25.580667,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.670861,26.608083,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.076111,25.833306,Presencia
