nombre,x,y,Estatus
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.6813238,24.0036635,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.7689777,23.9703046,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.331963,25.589228,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.77417,25.630745,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.10508,26.411359,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.599259,25.556024,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.371944,25.608611,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.353069,25.609971,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.581944,25.5575,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.4469239,25.3372515,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.4469239,25.3372515,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.581,25.8525,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.610655,26.51225,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.748338,24.736692,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.231941,24.868679,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-100.231941,24.868679,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.344645,25.600237,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.356895,25.610638,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.969977,24.085861,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.550907,25.55345,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.190168,24.885057,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.354419,25.614596,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.42177,27.331537,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.3069,25.61644,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.352329,25.60882,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.773688,25.720128,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.822244,24.995213,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.601392,26.494933,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.464783,26.503471,Presencia 
