Nombre,x,y,Estatus
"Canis latrans Say, 1823",-100.211226,25.610611,Presencia
"Canis latrans Say, 1823",-100.541606,26.221253,Presencia
"Canis latrans Say, 1823",-100.127139,25.808793,Presencia
"Canis latrans Say, 1823",-100.656798,24.744838,Presencia
"Canis latrans Say, 1823",-100.656551,24.744887,Presencia
"Canis latrans Say, 1823",-100.610427,26.511947,Presencia
"Canis latrans Say, 1823",-100.306542,24.706353,Presencia
"Canis latrans Say, 1823",-99.807098,26.786648,Presencia
"Canis latrans Say, 1823",-100.476513,25.829618,Presencia
"Canis latrans Say, 1823",-100.482913,25.814097,Presencia
"Canis latrans Say, 1823",-98.978524,25.812645,Presencia
"Canis latrans Say, 1823",-99.884775,27.169714,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans microdon Merriam, 1897",-100.600278,25.950278,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
