Nombre,x,y,Estatus
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.9125,23.955833,Presencia 
"Ursus americanus Pallas, 1780",-99.384722,24.938056,Presencia 
"Ursus americanus Pallas, 1780",-99.8575,23.956667,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.160833,25.250278,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.186667,25.345833,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.071667,25.018056,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.160833,25.250278,Presencia 
"Ursus americanus Pallas, 1780",-100.051852,26.387642,Presencia 
"Ursus americanus Pallas, 1780",-100.371952,25.607258,Presencia 
"Ursus americanus Pallas, 1780",-100.415444,25.634636,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.251858,25.653984,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.25003,25.653365,Presencia 
"Ursus americanus Pallas, 1780",-99.860227,23.787376,Presencia 
"Ursus americanus Pallas, 1780",-100.270365,25.549627,Presencia 
"Ursus americanus Pallas, 1780",-100.270202,25.54994,Presencia 
"Ursus americanus Pallas, 1780",-100.270387,25.549856,Presencia 
"Ursus americanus Pallas, 1780",-100.002537,26.219673,Presencia 
"Ursus americanus eremicus Merriam, 1904",-99.654749,26.021942,Presencia 
BOLD:AAA5637,-100.135,25.332,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.343263,25.616066,Presencia 
"Ursus americanus eremicus Merriam, 1904",-99.803753,24.71939,Presencia 
"Ursus americanus Pallas, 1780",-100.271058,25.548152,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.270462,25.549994,Presencia 
"Ursus americanus Pallas, 1780",-100.301249,25.6065,Presencia 
"Ursus americanus Pallas, 1780",-100.326177,25.619525,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.27053,25.544993,Presencia 
"Ursus americanus eremicus Merriam, 1904",-100.359754,25.58134,Presencia 
